school_year,building_code,dbn,location_name,location_code,address,borough,geographical_district_code,register,schools,schools_in_building,major_n,oth_n,nocrim_n,prop_n,vio_n,total_incidents,engroupa,rangea,avgofmajor_n,avgofoth_n,avgofnocrim_n,avgofprop_n,avgofvio_n,borough_name,cleaned_borough_name,postcode,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,,,Total Rows:,6309
2015-16,Q034,02M550,P.S. 034 JOHN HARVARD,Q034,104-12 SPRINGFIELD BOULEVARD,Q,29,570,1,P.S. 034 JOHN HARVARD,0,0,0,0,0,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,QUEENS,QUEENS,11429,40.711753,-73.736624,13,27,582,4240503,4111510081,QUEENS VILLAGE,,,,
2015-16,Q033,01M448,P.S. 033 EDWARD M. FUNK,Q033,91-37 222 STREET,Q,29,1053,1,P.S. 033 EDWARD M. FUNK,0,0,0,0,0,0,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,QUEENS,QUEENS,11428,40.727134,-73.735077,13,23,560,4230589,4107560001,QUEENS VILLAGE,,,,
2015-16,Q032,02M545,P.S. 032 STATE STREET,Q032,171-11 35 AVENUE,Q,25,964,1,P.S. 032 STATE STREET,0,0,0,0,0,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,QUEENS,QUEENS,11358,40.764763,-73.794683,7,19,1141,4118954,4052560001,MURRAY HILL,,,,
2015-16,Q031,02M543,P.S. 031 BAYSIDE,Q031,211-45 46 ROAD,Q,26,544,1,P.S. 031 BAYSIDE,0,0,0,0,0,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,QUEENS,QUEENS,11361,40.757064,-73.770122,11,19,1447,4156949,4073160018,BAYSIDE-BAYSIDE HILLS,,,,
2015-16,Q030,02M308,PS 354,Q354,126-10 BEDELL STREET,Q,28,630,1,PS 354,0,0,1,0,0,1,4C,501-750,0.28,1.11,1.74,0.75,0.53,QUEENS,QUEENS,11434,40.68031,-73.774432,12,28,33402,4270045,4124950065,SPRINGFIELD GARDENS NORTH,,,,
2015-16,Q029,02M305,P.S. 029 QUEENS,Q029,125-10 23 AVENUE,Q,25,769,1,P.S. 029 QUEENS,0,0,0,0,0,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,QUEENS,QUEENS,11356,40.778601,-73.843187,7,19,907,4099925,4042290014,COLLEGE POINT,,,,
2015-16,Q028,02M294,P.S. 28 - THE THOMAS EMANUEL EARLY CHILDHOOD CENTE,Q028,109-10 47 AVENUE,Q,24,545,1,P.S. 28 - THE THOMAS EMANUEL EARLY CHILDHOOD CENTE,0,0,0,0,0,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,QUEENS,QUEENS,11368,40.747126,-73.854824,4,21,415,4529578,4020030023,CORONA,,,,
2015-16,Q026,05M692,P.S. 026 RUFUS KING,Q026,195-02 69 AVENUE,Q,26,676,1,P.S. 026 RUFUS KING,0,1,1,1,0,3,4C,501-750,0.28,1.11,1.74,0.75,0.53,QUEENS,QUEENS,11365,40.736922,-73.77799,8,23,1347,4153296,4071170421,FRESH MEADOWS-UTOPIA,,,,
2015-16,Q025,02M605,34-65 192 STREET CONSOLIDATED LOCATION,,34-65 192 STREET,Q,25,1453,2,I.S. 025 ADRIEN BLOCK | WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHO | 34-65 192 STREET CONSOLIDATED LOCATION,0,1,6,1,0,8,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,QUEENS,QUEENS,11358,40.765133,-73.790083,11,19,1139,4119139,4052610001,AUBURNDALE,,,,
2015-16,Q025,02M437,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHO,Q285,34-65 192 STREET,Q,25,597,2,I.S. 025 ADRIEN BLOCK | WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHO | 34-65 192 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,4C,501-750,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11358,40.765133,-73.790083,11,19,1139,4119139,4052610001,AUBURNDALE,,,,
2015-16,Q025,02M422,I.S. 025 ADRIEN BLOCK,Q025,34-65 192 STREET,Q,25,856,2,I.S. 025 ADRIEN BLOCK | WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHO | 34-65 192 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,5C,751-1000,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11358,40.765133,-73.790083,11,19,1139,4119139,4052610001,AUBURNDALE,,,,
2015-16,Q024,02M419,P.S. 024 ANDREW JACKSON,Q024,141-11 HOLLY AVENUE,Q,25,1029,1,P.S. 024 ANDREW JACKSON,0,0,2,0,0,2,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,QUEENS,QUEENS,11355,40.75146,-73.817849,7,20,1205,4117403,4052010021,EAST FLUSHING,,,,
2015-16,Q023,02M392,QUEENS ACADEMY HIGH SCHOOL,Q540,138-11 35 AVENUE,Q,25,446,1,QUEENS ACADEMY HIGH SCHOOL,0,0,1,0,0,1,3C,251-500,0.27,0.9,1.67,0.63,0.44,QUEENS,QUEENS,11354,40.765162,-73.8288,7,20,88901,4112106,4049560055,FLUSHING,,,,
2015-16,Q022,02M313,P.S. 022 THOMAS JEFFERSON,Q022,153-33 SANFORD AVENUE,Q,25,853,1,P.S. 022 THOMAS JEFFERSON,1,0,0,0,1,2,5C,751-1000,0.38,1.71,2.38,0.98,0.82,QUEENS,QUEENS,11355,40.761249,-73.811808,7,20,1167,4438184,4053280001,MURRAY HILL,,,,
2015-16,Q021,01M458,P.S. 021 EDWARD HART,Q021,147-36 26 AVENUE,Q,25,1367,1,P.S. 021 EDWARD HART,0,0,2,0,0,2,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,QUEENS,QUEENS,11354,40.774512,-73.819284,7,19,1047,4108665,4048030001,MURRAY HILL,,,,
2015-16,Q020,02M529,P.S. 020 JOHN BOWNE,Q020,142-30 BARCLAY AVENUE,Q,25,1382,1,P.S. 020 JOHN BOWNE,0,1,0,0,1,2,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,QUEENS,QUEENS,11355,40.758689,-73.824832,7,20,855,4114657,4050470001,FLUSHING,,,,
2015-16,Q019,04M825,P.S. 019 MARINO JEANTET,Q019,98-02 ROOSEVELT AVENUE,Q,24,1996,1,P.S. 019 MARINO JEANTET,0,0,0,0,0,0,9C,1751-2000,0.9,3.5,7.25,2.55,1.45,QUEENS,QUEENS,11368,40.749381,-73.867354,4,21,409,4437176,4016070001,NORTH CORONA,,,,
2015-16,Q018,04M435,P.S. 018 WINCHESTER,Q018,86-35 235 COURT,Q,26,658,1,P.S. 018 WINCHESTER,0,0,2,0,0,2,4C,501-750,0.28,1.11,1.74,0.75,0.53,QUEENS,QUEENS,11427,40.732112,-73.73246,13,23,1621,4166561,4079550002,BELLEROSE,,,,
2015-16,Q017,05M318,28-37 29 STREET CONSOLIDATED LOCATION,,28-37 29 STREET,Q,30,798,2,P.S. 017 HENRY DAVID THOREAU| THE 30TH AVENUE SCHOOL (G&T CITYWIDE)| 28-37 29 STREET CONSOLIDATED LOCATION,0,1,0,1,0,2,5C,751-1000,0.38,1.71,2.38,0.98,0.82,QUEENS,QUEENS,11102,40.768985,-73.922428,1,22,71,4007663,4005940001,OLD ASTORIA,,,,
2015-16,Q017,02M340,THE 30TH AVENUE SCHOOL (G&T CITYWIDE),Q300,28-37 29 STREET,Q,30,236,2,P.S. 017 HENRY DAVID THOREAU| THE 30TH AVENUE SCHOOL (G&T CITYWIDE)| 28-37 29 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,2C,1-250,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11102,40.768985,-73.922428,1,22,71,4007663,4005940001,OLD ASTORIA,,,,
2015-16,Q035,02M051,P.S. 035 NATHANIEL WOODHULL,Q035,191-02 90 AVENUE,Q,29,654,1,P.S. 035 NATHANIEL WOODHULL,0,0,0,0,0,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,QUEENS,QUEENS,11423,40.713759,-73.769439,12,23,482,4222137,4104470007,HOLLIS,,,,
2015-16,Q017,02M896,P.S. 017 HENRY DAVID THOREAU,Q017,28-37 29 STREET,Q,30,562,2,P.S. 017 HENRY DAVID THOREAU| THE 30TH AVENUE SCHOOL (G&T CITYWIDE)| 28-37 29 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,4C,501-750,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11102,40.768985,-73.922428,1,22,71,4007663,4005940001,OLD ASTORIA,,,,
2015-16,Q015,02M580,P.S. 015 JACKIE ROBINSON,Q015,121-15 LUCAS STREET,Q,29,468,1,P.S. 015 JACKIE ROBINSON,0,0,0,0,0,0,3C,251-500,0.27,0.9,1.67,0.63,0.44,QUEENS,QUEENS,11413,40.68588,-73.757319,12,27,376,4273142,4126720001,ST. ALBANS,,,,
2015-16,Q014,02M316,P.S. 014 FAIRVIEW,Q014,107-01 OTIS AVENUE,Q,24,1768,1,P.S. 014 FAIRVIEW,0,0,0,0,0,0,9C,1751-2000,0.9,3.5,7.25,2.55,1.45,QUEENS,QUEENS,11368,40.74056,-73.854131,4,21,439,4437311,4019540037,CORONA,,,,
2015-16,Q013,02M281,P.S. 013 CLEMENT C. MOORE,Q013,55-01 94 STREET,Q,24,1632,1,P.S. 013 CLEMENT C. MOORE,0,0,0,0,0,0,8C,1501-1750,0.59,2.3,4.8,1.36,1.17,QUEENS,QUEENS,11373,40.737613,-73.86851,4,25,457,4437297,4019010040,ELMHURST,,,,
2015-16,Q012,02M276,P.S. 012 JAMES B. COLGATE,Q012,42-00 72 STREET,Q,24,1281,1,P.S. 012 JAMES B. COLGATE,0,1,0,1,0,2,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,QUEENS,QUEENS,11377,40.742633,-73.892805,2,26,483,4031853,4013490028,ELMHURST-MASPETH,,,,
2015-16,Q011,02M217,P.S. 011 KATHRYN PHELAN,Q011,54-25 SKILLMAN AVENUE,Q,30,1178,1,P.S. 011 KATHRYN PHELAN,1,1,2,2,0,6,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,QUEENS,QUEENS,11377,40.745244,-73.90872,2,26,251,4552510,4012390001,WOODSIDE,,,,
2015-16,Q010,02M267,I.S. 010 HORACE GREELEY,Q010,45-11 31ST AVE,Q,30,790,1,I.S. 010 HORACE GREELEY,0,2,2,1,1,6,5C,751-1000,0.38,1.71,2.38,0.98,0.82,QUEENS,QUEENS,11103,40.759363,-73.912902,1,22,151,4012664,4007140001,ASTORIA,,,,
2015-16,Q009,02M234,P.S. 009,Q009,58-74 57 STREET,Q,24,655,1,P.S. 009,0,1,0,0,1,2,4C,501-750,0.28,1.11,1.74,0.75,0.53,QUEENS,QUEENS,11378,40.718935,-73.912208,5,30,535,4059130,4026310106,MASPETH,,,,
2015-16,Q008,06M322,108-35 167 STREET CONSOLIDATED LOCATION,,108-35 167 STREET,Q,28,1313,3,J.H.S. 008 RICHARD S. GROSSLEY | YORK EARLY COLLEGE ACADEMY | THE EMERSON SCHOOL | 108-35 167 STREET CONSOLIDATED LOCATION,0,5,7,4,0,16,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,QUEENS,QUEENS,11433,40.69719,-73.787192,12,27,258,4216655,4101780001,SOUTH JAMAICA,,,,
2015-16,Q008,06M293,THE EMERSON SCHOOL,Q287,108-35 167 STREET,Q,28,322,3,J.H.S. 008 RICHARD S. GROSSLEY | YORK EARLY COLLEGE ACADEMY | THE EMERSON SCHOOL | 108-35 167 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11433,40.69719,-73.787192,12,27,258,4216655,4101780001,SOUTH JAMAICA,,,,
2015-16,Q008,06M218,YORK EARLY COLLEGE ACADEMY,Q284,108-35 167 STREET,Q,28,621,3,J.H.S. 008 RICHARD S. GROSSLEY | YORK EARLY COLLEGE ACADEMY | THE EMERSON SCHOOL | 108-35 167 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,4C,501-750,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11433,40.69719,-73.787192,12,27,258,4216655,4101780001,SOUTH JAMAICA,,,,
2015-16,Q008,03M208,J.H.S. 008 RICHARD S. GROSSLEY,Q008,108-35 167 STREET,Q,28,370,3,J.H.S. 008 RICHARD S. GROSSLEY | YORK EARLY COLLEGE ACADEMY | THE EMERSON SCHOOL | 108-35 167 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11433,40.69719,-73.787192,12,27,258,4216655,4101780001,SOUTH JAMAICA,,,,
2015-16,Q007,03M149,P.S. 007 LOUIS F. SIMEONE,Q007,80-55 CORNISH AVENUE,Q,24,1017,1,P.S. 007 LOUIS F. SIMEONE,0,0,1,0,0,1,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,QUEENS,QUEENS,11373,40.739115,-73.882487,4,25,485,4467710,4015380075,ELMHURST-MASPETH,,,,
2015-16,Q005,04M206,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,Q005,50-40 JACOBUS STREET,Q,24,1825,1,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,0,3,2,2,1,8,9C,1751-2000,0.9,3.5,7.25,2.55,1.45,QUEENS,QUEENS,11373,40.737718,-73.887429,4,25,489,4454423,4024500017,ELMHURST-MASPETH,,,,
2015-16,Q003,04M037,THE ACADEMY FOR EXCELLENCE THROUGH THE ARTS,Q303,108-55 69 AVENUE,Q,28,196,1,THE ACADEMY FOR EXCELLENCE THROUGH THE ARTS,0,0,0,0,0,0,2C,1-250,0.24,0.71,1.71,0.51,0.32,QUEENS,QUEENS,11375,40.725098,-73.845091,6,29,739,4052265,4022180021,FOREST HILLS,,,,
2015-16,Q002,05M200,P.S. 002 ALFRED ZIMBERG,Q002,75-10 21 AVENUE,Q,30,593,3,P.S. 002 ALFRED ZIMBERG,0,0,0,0,0,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,QUEENS,QUEENS,11370,40.770335,-73.894476,1,22,317,4021375,4009710001,STEINWAY,,,,
2015-16,MANN,03M199,NEW HEIGHTS ACADEMY CHARTER SCHOOL(MN),M353,1818 Amsterdam Ave,M,6,759,1,NEW HEIGHTS ACADEMY CHARTER SCHOOL(MN),0,0,1,0,0,1,5C,751-1000,0.38,1.71,2.38,0.98,0.82,MANHATTAN,MANHATTAN,10031,40.828498,-73.945239,9,7,237,1062155,1020820028,HAMILTON HEIGHTS,,,,
2015-16,M971,02M198,SPRUCE STREET SCHOOL,M397,12 SPRUCE STREET,M,2,443,1,SPRUCE STREET SCHOOL,0,0,0,0,0,0,3C,251-500,0.27,0.9,1.67,0.63,0.44,MANHATTAN,MANHATTAN,10038,40.711313,-74.005472,1,1,1501,1087485,1001007502,BATTERY PARK CITY-LOWER MANHATTAN,,,,
2015-16,M970,02M077,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,M670,200-214 WEST 135TH STREET,M,5,549,1,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,1,2,4,3,0,10,4C,501-750,0.28,1.11,1.74,0.75,0.53,MANHATTAN,MANHATTAN,10030,40.815509,-73.944202,10,9,228,1058843,1019400035,CENTRAL HARLEM NORTH-POLO GROUNDS,,,,
2015-16,Q055,06M366,P.S. 055 MAURE,Q055,131-10 97 AVENUE,Q,28,529,1,P.S. 055 MAURE,0,0,0,0,0,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,QUEENS,QUEENS,11419,40.694004,-73.816617,9,28,154,4200233,4094770001,RICHMOND HILL,,,,
2015-16,M933,05M197,CITY KNOLL MIDDLE SCHOOL,M339,425 WEST 33RD STREET,M,2,157,1,CITY KNOLL MIDDLE SCHOOL,0,0,0,0,0,0,2C,1-250,0.24,0.71,1.71,0.51,0.32,MANHATTAN,MANHATTAN,10001,40.753091,-73.99764,4,3,103,1012851,1007310054,HUDSON YARDS-CHELSEA-FLATIRON-UNION SQUARE,,,,
2015-16,M920,05M514,SATELLITE ACADEMY HIGH SCHOOL,M570,120 WEST 30 STREET,M,2,266,1,SATELLITE ACADEMY HIGH SCHOOL,0,0,1,0,0,1,3C,251-500,0.27,0.9,1.67,0.63,0.44,MANHATTAN,MANHATTAN,10001,40.747621,-73.990454,5,3,95,1015148,1008050071,MIDTOWN-MIDTOWN SOUTH,,,,
2015-16,M918,06M223,PAULA HEDBAVNY SCHOOL,M278,421 W 219TH ST,M,6,533,1,PAULA HEDBAVNY SCHOOL,0,1,0,0,0,1,4C,501-750,0.28,1.11,1.74,0.75,0.53,MANHATTAN,MANHATTAN,10034,40.871245,-73.912141,12,10,299,1064704,1022150831,MARBLE HILL-INWOOD,,,,
2015-16,M916,84M709,TEACHERS COLLEGE COMMUNITY SCHOOL,M517,168 MORNINGSIDE AVENUE,M,5,266,1,TEACHERS COLLEGE COMMUNITY SCHOOL,0,0,1,0,0,1,3C,251-500,0.27,0.9,1.67,0.63,0.44,MANHATTAN,MANHATTAN,10027,40.81242,-73.953315,9,7,21303,1084102,1019670024,MANHATTANVILLE,,,,
2015-16,M911,75M094,HARLEM RENAISSANCE HIGH SCHOOL,M285,22 EAST 128 STREET,M,5,254,1,HARLEM RENAISSANCE HIGH SCHOOL,0,1,2,1,0,4,3C,251-500,0.27,0.9,1.67,0.63,0.44,MANHATTAN,MANHATTAN,10035,40.807987,-73.940061,11,9,206,1054159,1017520059,CENTRAL HARLEM NORTH-POLO GROUNDS,,,,
2015-16,M905,05M194,"BALLET TECH, NYC PUBLIC SCHOOL FOR DANCE",M442,890 BROADWAY,M,2,152,1,"BALLET TECH, NYC PUBLIC SCHOOL FOR DANCE",0,0,0,0,0,0,2C,1-250,0.24,0.71,1.71,0.51,0.32,MANHATTAN,MANHATTAN,10003,40.73859,-73.989911,5,2,52,1016163,1008487502,HUDSON YARDS-CHELSEA-FLATIRON-UNION SQUARE,,,,
2015-16,M898,06M325,P.S. 018 PARK TERRACE,M018,4124 9 AVENUE,M,6,395,1,P.S. 018 PARK TERRACE,0,0,1,0,0,1,3C,251-500,0.27,0.9,1.67,0.63,0.44,MANHATTAN,MANHATTAN,10034,40.871278,-73.911516,12,10,299,1082045,1022150824,MARBLE HILL-INWOOD,,,,
2015-16,M896,06M209,REPERTORY COMPANY HIGH SCHOOL FOR THEATRE ARTS,M531,123 WEST 43 STREET,M,2,247,1,REPERTORY COMPANY HIGH SCHOOL FOR THEATRE ARTS,0,0,0,0,0,0,2C,1-250,0.24,0.71,1.71,0.51,0.32,MANHATTAN,MANHATTAN,10036,40.755843,-73.984382,5,4,119,1022615,1009960021,MIDTOWN-MIDTOWN SOUTH,,,,
2015-16,M895,06M192,YOUNG WOMEN'S LEADERSHIP SCHOOL,M610,105 EAST 106TH STREET,M,4,491,1,YOUNG WOMEN'S LEADERSHIP SCHOOL,0,1,0,1,0,2,3C,251-500,0.27,0.9,1.67,0.63,0.44,MANHATTAN,MANHATTAN,10029,40.792741,-73.947428,11,8,172,1052015,1016340003,EAST HARLEM SOUTH,,,,
2015-16,M894,03M191,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,M425,90 TRINITY PLACE,M,2,684,1,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,0,4,9,1,2,16,4C,501-750,0.28,1.11,1.74,0.75,0.53,MANHATTAN,MANHATTAN,10006,40.70873,-74.012332,1,1,13,1001035,1000510015,BATTERY PARK CITY-LOWER MANHATTAN,,,,
2015-16,M883,02M290,34 WEST 14 STREET CONSOLIDATED LOCATION,,34 WEST 14 STREET,M,2,456,2,LEGACY SCHOOL FOR INTEGRATED STUDIES | HARVEST COLLEGIATE HIGH SCHOOL | 34 WEST 14 STREET CONSOLIDATED LOCATION,0,1,2,1,0,4,3C,251-500,0.27,0.9,1.67,0.63,0.44,MANHATTAN,MANHATTAN,10011,40.736518,-73.994858,2,3,63,1009713,1005770019,WEST VILLAGE,,,,
2015-16,M883,06M189,HARVEST COLLEGIATE HIGH SCHOOL,M534,34 WEST 14 STREET,M,2,456,2,LEGACY SCHOOL FOR INTEGRATED STUDIES | HARVEST COLLEGIATE HIGH SCHOOL | 34 WEST 14 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,MANHATTAN,MANHATTAN,10011,40.736518,-73.994858,2,3,63,1009713,1005770019,WEST VILLAGE,,,,
2015-16,M883,01M188,LEGACY SCHOOL FOR INTEGRATED STUDIES,M429,34 WEST 14 STREET,M,2,N/A,2,LEGACY SCHOOL FOR INTEGRATED STUDIES | HARVEST COLLEGIATE HIGH SCHOOL | 34 WEST 14 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MANHATTAN,MANHATTAN,10011,40.736518,-73.994858,2,3,63,1009713,1005770019,WEST VILLAGE,,,,
2015-16,M877,06M187,URBAN ASSEMBLY NEW YORK HARBOR SCHOOL,M551,"10 SOUTH STREET, SLIP 7",M,2,422,1,URBAN ASSEMBLY NEW YORK HARBOR SCHOOL,0,0,3,0,0,3,3C,251-500,0.27,0.9,1.67,0.63,0.44,MANHATTAN,MANHATTAN,10004,40.701695,-74.011631,1,1,9,1000003,1000020002,BATTERY PARK CITY-LOWER MANHATTAN,,,,
2015-16,M876,03M185,GREGORIO LUPERON HIGH SCHOOL FOR SCIENCE AND MATHE,M552,501 WEST 165TH,M,6,503,1,GREGORIO LUPERON HIGH SCHOOL FOR SCIENCE AND MATHE,0,1,0,1,0,2,4C,501-750,0.28,1.11,1.74,0.75,0.53,MANHATTAN,MANHATTAN,,,,,,,,,,,,,
2015-16,M874,02M183,BARUCH COLLEGE CAMPUS HIGH SCHOOL,M411,55 EAST 25 STREET,M,2,445,1,BARUCH COLLEGE CAMPUS HIGH SCHOOL,0,0,1,0,0,1,3C,251-500,0.27,0.9,1.67,0.63,0.44,MANHATTAN,MANHATTAN,10010,40.74193,-73.986521,5,2,56,1016745,1008550016,HUDSON YARDS-CHELSEA-FLATIRON-UNION SQUARE,,,,
2015-16,M873,03M180,MANHATTAN VILLAGE ACADEMY,M439,43 WEST 22 STREET,M,2,441,1,MANHATTAN VILLAGE ACADEMY,0,0,0,0,0,0,3C,251-500,0.27,0.9,1.67,0.63,0.44,MANHATTAN,MANHATTAN,10010,40.741497,-73.991512,5,3,58,1080668,1008240015,HUDSON YARDS-CHELSEA-FLATIRON-UNION SQUARE,,,,
2015-16,M860,06M178,THE PECK SLIP SCHOOL,M343,52 CHAMBERS STREET,M,2,279,1,THE PECK SLIP SCHOOL,0,0,1,0,0,1,3C,251-500,0.27,0.9,1.67,0.63,0.44,MANHATTAN,MANHATTAN,10007,40.713814,-74.00557,1,1,31,1079146,1001220001,SOHO-TRIBECA-CIVIC CENTER-LITTLE ITALY,,,,
2015-16,M855,06M314,ELEANOR ROOSEVELT HIGH SCHOOL,M416,411 EAST 76 STREET,M,2,554,1,ELEANOR ROOSEVELT HIGH SCHOOL,0,1,2,0,1,4,4C,501-750,0.28,1.11,1.74,0.75,0.53,MANHATTAN,MANHATTAN,10021,40.770187,-73.953608,8,5,132,1045949,1014710005,LENOX HILL-ROOSEVELT ISLAND,,,,
2015-16,M841,06M311,P.S. M811 - MICKEY MANTLE SCHOOL,M811,466 WEST END AVENUE,M,3,354,1,P.S. M811 - MICKEY MANTLE SCHOOL,0,1,1,1,0,3,3C,251-500,0.27,0.9,1.67,0.63,0.44,MANHATTAN,MANHATTAN,10024,40.786616,-73.979507,7,6,171,1032754,1012300001,UPPER WEST SIDE,,,,
2015-16,M837,05M175,BEACON HIGH SCHOOL,M479,227-243 WEST 61ST STREET,M,3,1306,1,BEACON HIGH SCHOOL,0,0,0,0,0,0,7C,1251-1500,0.64,3.02,5.77,1.72,1.54,MANHATTAN,MANHATTAN,10023,40.772007,-73.987479,7,6,151,1030328,1011540108,LINCOLN SQUARE,,,,
2015-16,M834,06M349,444 WEST 56 STREET CONSOLIDATED LOCATION,,444 WEST 56 STREET,M,2,2054,3,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES | INDEPENDENCE HIGH SCHOOL | RESTART - CITYWIDE | 444 WEST 56 STREET CONSOLIDATED LOCATION,0,6,13,1,3,23,10C,2001-2500,1.69,7.16,17.44,3.63,3.94,MANHATTAN,MANHATTAN,10019,40.767791,-73.987531,4,3,139,1026841,1010650001,CLINTON,,,,
2015-16,M834,06M173,RESTART ACADEMY,M973,444 WEST 56 STREET,M,2,481,3,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES | INDEPENDENCE HIGH SCHOOL | RESTART - CITYWIDE | 444 WEST 56 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,MANHATTAN,MANHATTAN,10019,40.767791,-73.987531,4,3,139,1026841,1010650001,CLINTON,,,,
2015-16,M834,04M964,INDEPENDENCE HIGH SCHOOL,M544,850 10TH AVENUE,M,2,314,3,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES | INDEPENDENCE HIGH SCHOOL | RESTART - CITYWIDE | 444 WEST 56 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,MANHATTAN,MANHATTAN,10019,40.768343,-73.989108,4,3,139,1026841,1010650001,CLINTON,,,,
2015-16,M834,04M171,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,M400,444 WEST 56 STREET,M,2,1259,3,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES | INDEPENDENCE HIGH SCHOOL | RESTART - CITYWIDE | 444 WEST 56 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,7C,1251-1500,N/A,N/A,N/A,N/A,N/A,MANHATTAN,MANHATTAN,10019,40.767791,-73.987531,4,3,139,1026841,1010650001,CLINTON,,,,
2015-16,M807,75M169,HARVEY MILK HIGH SCHOOL,M586,2-10 ASTOR PLACE,M,2,61,1,HARVEY MILK HIGH SCHOOL,0,0,8,0,0,8,2C,1-250,0.24,0.71,1.71,0.51,0.32,MANHATTAN,MANHATTAN,10003,40.730038,-73.992632,2,2,57,1080092,1005450026,WEST VILLAGE,,,,
2015-16,M751,02M167,MANHATTAN SCHOOL FOR CAREER DEVELOPMENT,M751,113 EAST 4TH STREET,M,1,192,1,MANHATTAN SCHOOL FOR CAREER DEVELOPMENT,0,1,1,0,1,3,2C,1-250,0.24,0.71,1.71,0.51,0.32,MANHATTAN,MANHATTAN,10003,40.725725,-73.9883,3,2,38,1006208,1004460020,EAST VILLAGE,,,,
2015-16,M661,03M166,MANHATTAN COMPREHENSIVE NIGHT AND DAY HIGH SCHOOL,M575,240 2 AVENUE,M,2,745,1,MANHATTAN COMPREHENSIVE NIGHT AND DAY HIGH SCHOOL,2,3,1,2,3,11,4C,501-750,0.28,1.11,1.74,0.75,0.53,MANHATTAN,MANHATTAN,10003,40.732716,-73.984665,6,2,48,1020416,1009210064,GRAMERCY,,,,
2015-16,M660,03M862,SCHOOL OF THE FUTURE HIGH SCHOOL,M413,127 EAST 22 STREET,M,2,747,1,SCHOOL OF THE FUTURE HIGH SCHOOL,1,2,1,3,0,7,4C,501-750,0.28,1.11,1.74,0.75,0.53,MANHATTAN,MANHATTAN,10010,40.738952,-73.985479,5,2,68,1018014,1008780016,GRAMERCY,,,,
